"Timestamp";"CPU cores";"CPU capacity provisioned [MHZ]";"CPU usage [MHZ]";"CPU usage [%]";"Memory capacity provisioned [KB]";"Memory usage [KB]";"Memory usage [%]";"Disk read throughput [KB/s]";"Disk write throughput [KB/s]";"Disk size [GB]";"Network received throughput [KB/s]";"Network transmitted throughput [KB/s]"
"04.12.2015 00:00:00";"1";"0";"14";"0,69";"2097152";"110100";"5,25";"0";"4";"42";"1";"0"
"04.12.2015 00:05:00";"1";"0";"42";"1,99";"2097152";"118489";"5,65";"2";"9";"42";"1";"1"
"04.12.2015 00:10:00";"1";"0";"32";"1,55";"2097152";"149317";"7,12";"0";"7";"42";"3";"2"
"04.12.2015 00:15:00";"1";"0";"15";"0,73";"2097152";"113036";"5,39";"0";"4";"42";"1";"1"
"04.12.2015 00:20:00";"1";"0";"15";"0,76";"2097152";"107374";"5,12";"0";"4";"42";"2";"1"
"04.12.2015 00:25:00";"1";"0";"15";"0,72";"2097152";"104648";"4,99";"0";"4";"42";"1";"0"
"04.12.2015 00:30:00";"1";"0";"13";"0,67";"2097152";"66899";"3,19";"0";"3";"42";"0";"0"
"04.12.2015 00:35:00";"1";"0";"16";"0,79";"2097152";"72352";"3,45";"0";"5";"42";"1";"1"
"04.12.2015 00:40:00";"1";"0";"15";"0,73";"2097152";"86403";"4,12";"0";"3";"42";"2";"2"
"04.12.2015 00:45:00";"1";"0";"14";"0,71";"2097152";"92065";"4,39";"0";"4";"42";"1";"0"
"04.12.2015 00:50:00";"1";"0";"15";"0,76";"2097152";"93323";"4,45";"0";"4";"42";"1";"1"
"04.12.2015 00:55:00";"1";"0";"15";"0,73";"2097152";"107374";"5,12";"0";"4";"42";"1";"1"
"04.12.2015 01:00:00";"1";"0";"14";"0,69";"2097152";"63963";"3,05";"0";"4";"42";"2";"2"
"04.12.2015 01:05:00";"1";"0";"16";"0,81";"2097152";"82208";"3,92";"0";"4";"42";"1";"1"
"04.12.2015 01:10:00";"1";"0";"14";"0,69";"2097152";"62705";"2,99";"0";"4";"42";"1";"0"
"04.12.2015 01:15:00";"1";"0";"15";"0,71";"2097152";"98986";"4,72";"0";"4";"42";"0";"0"
