"Timestamp";"CPU cores";"CPU capacity provisioned [MHZ]";"CPU usage [MHZ]";"CPU usage [%]";"Memory capacity provisioned [KB]";"Memory usage [KB]";"Memory usage [%]";"Disk read throughput [KB/s]";"Disk write throughput [KB/s]";"Disk size [GB]";"Network received throughput [KB/s]";"Network transmitted throughput [KB/s]"
"04.12.2015 00:00:00";"2";"0";"555";"12,26";"2097152";"68157";"3,25";"0";"2";"272";"5450";"90"
"04.12.2015 00:05:00";"2";"0";"515";"11,37";"2097152";"117231";"5,59";"0";"2";"272";"4712";"83"
"04.12.2015 00:10:00";"2";"0";"535";"11,82";"2097152";"68157";"3,25";"0";"2";"272";"4965";"88"
"04.12.2015 00:15:00";"2";"0";"554";"12,23";"2097152";"82208";"3,92";"0";"2";"272";"5049";"88"
"04.12.2015 00:20:00";"2";"0";"564";"12,45";"2097152";"110100";"5,25";"0";"2";"272";"5447";"91"
"04.12.2015 00:25:00";"2";"0";"575";"12,7";"2097152";"69625";"3,32";"0";"2";"272";"5693";"97"
"04.12.2015 00:30:00";"2";"0";"572";"12,64";"2097152";"78014";"3,72";"0";"1";"272";"5623";"95"
"04.12.2015 00:35:00";"2";"0";"565";"12,47";"2097152";"86403";"4,12";"0";"1";"272";"5475";"93"
"04.12.2015 00:40:00";"2";"0";"481";"10,62";"2097152";"68157";"3,25";"0";"1";"272";"4702";"78"
"04.12.2015 00:45:00";"2";"0";"269";"5,94";"2097152";"66899";"3,19";"0";"2";"272";"2556";"39"
"04.12.2015 00:50:00";"2";"0";"104";"2,3";"2097152";"171757";"8,19";"103";"5";"272";"438";"6"
"04.12.2015 00:55:00";"2";"0";"17";"0,39";"2097152";"124151";"5,92";"0";"0";"272";"0";"0"
"04.12.2015 01:00:00";"2";"0";"18";"0,41";"2097152";"62705";"2,99";"0";"0";"272";"0";"0"
"04.12.2015 01:05:00";"2";"0";"19";"0,44";"2097152";"78014";"3,72";"0";"0";"272";"0";"0"
"04.12.2015 01:10:00";"2";"0";"17";"0,39";"2097152";"51380";"2,45";"0";"0";"272";"0";"0"
"04.12.2015 01:15:00";"2";"0";"17";"0,38";"2097152";"62705";"2,99";"0";"0";"272";"0";"0"
"04.12.2015 01:20:00";"2";"0";"21";"0,47";"2097152";"115763";"5,52";"0";"0";"272";"0";"0"
"04.12.2015 01:25:00";"2";"0";"17";"0,38";"2097152";"55575";"2,65";"0";"0";"272";"0";"0"
"04.12.2015 01:30:00";"2";"0";"17";"0,4";"2097152";"51380";"2,45";"0";"0";"272";"0";"0"
"04.12.2015 01:35:00";"2";"0";"21";"0,47";"2097152";"83676";"3,99";"0";"0";"272";"0";"0"
"04.12.2015 01:40:00";"2";"0";"17";"0,39";"2097152";"57043";"2,72";"0";"0";"272";"0";"0"
"04.12.2015 01:45:00";"2";"0";"17";"0,38";"2097152";"36071";"1,72";"0";"0";"272";"0";"0"
"04.12.2015 01:50:00";"2";"0";"20";"0,45";"2097152";"135266";"6,45";"0";"0";"272";"0";"0"
"04.12.2015 01:55:00";"2";"0";"17";"0,39";"2097152";"62705";"2,99";"0";"0";"272";"0";"0"
"04.12.2015 02:00:00";"2";"0";"17";"0,39";"2097152";"61237";"2,92";"0";"0";"272";"0";"0"
"04.12.2015 02:05:00";"2";"0";"23";"0,52";"2097152";"138202";"6,59";"1";"2";"272";"0";"0"
"04.12.2015 02:10:00";"2";"0";"17";"0,39";"2097152";"68157";"3,25";"0";"1";"272";"0";"0"
"04.12.2015 02:15:00";"2";"0";"17";"0,38";"2097152";"62705";"2,99";"0";"0";"272";"0";"0"
"04.12.2015 02:20:00";"2";"0";"21";"0,47";"2097152";"126878";"6,05";"0";"1";"272";"0";"0"
"04.12.2015 02:25:00";"2";"0";"18";"0,41";"2097152";"76546";"3,65";"0";"0";"272";"0";"0"
"04.12.2015 02:30:00";"2";"0";"17";"0,4";"2097152";"51380";"2,45";"0";"0";"272";"0";"0"
"04.12.2015 02:35:00";"2";"0";"21";"0,47";"2097152";"66899";"3,19";"0";"1";"272";"0";"0"
"04.12.2015 02:40:00";"2";"0";"18";"0,4";"2097152";"62705";"2,99";"0";"0";"272";"0";"0"
"04.12.2015 02:45:00";"2";"0";"18";"0,4";"2097152";"57043";"2,72";"0";"0";"272";"0";"0"
"04.12.2015 02:50:00";"2";"0";"20";"0,45";"2097152";"131072";"6,25";"0";"0";"272";"0";"0"
"04.12.2015 02:55:00";"2";"0";"18";"0,4";"2097152";"82208";"3,92";"0";"0";"272";"0";"0"
"04.12.2015 03:00:00";"2";"0";"18";"0,4";"2097152";"63963";"3,05";"0";"0";"272";"0";"0"
"04.12.2015 03:05:00";"2";"0";"21";"0,46";"2097152";"101712";"4,85";"0";"0";"272";"0";"0"
"04.12.2015 03:10:00";"2";"0";"17";"0,39";"2097152";"73820";"3,52";"0";"0";"272";"0";"0"
"04.12.2015 03:15:00";"2";"0";"17";"0,39";"2097152";"50122";"2,39";"0";"0";"272";"0";"0"
"04.12.2015 03:20:00";"2";"0";"20";"0,46";"2097152";"100454";"4,79";"0";"1";"272";"0";"0"
"04.12.2015 03:25:00";"2";"0";"17";"0,38";"2097152";"45928";"2,19";"0";"0";"272";"0";"0"
"04.12.2015 03:30:00";"2";"0";"17";"0,4";"2097152";"24956";"1,19";"0";"0";"272";"0";"0"
"04.12.2015 03:35:00";"2";"0";"19";"0,44";"2097152";"58511";"2,79";"0";"0";"272";"0";"0"
"04.12.2015 03:40:00";"2";"0";"17";"0,39";"2097152";"51380";"2,45";"0";"0";"272";"0";"0"
"04.12.2015 03:45:00";"2";"0";"18";"0,4";"2097152";"69625";"3,32";"0";"0";"272";"0";"0"
"04.12.2015 03:50:00";"2";"0";"20";"0,46";"2097152";"115763";"5,52";"0";"1";"272";"0";"0"
"04.12.2015 03:55:00";"2";"0";"17";"0,39";"2097152";"82208";"3,92";"0";"0";"272";"0";"0"
"04.12.2015 04:00:00";"2";"0";"17";"0,39";"2097152";"37539";"1,79";"0";"0";"272";"0";"0"
"04.12.2015 04:05:00";"2";"0";"25";"0,56";"2097152";"145123";"6,92";"5";"0";"272";"0";"0"
"04.12.2015 04:10:00";"2";"0";"23";"0,52";"2097152";"117231";"5,59";"0";"0";"272";"0";"0"
"04.12.2015 04:15:00";"2";"0";"21";"0,47";"2097152";"92065";"4,39";"0";"0";"272";"0";"0"
"04.12.2015 04:20:00";"2";"0";"27";"0,6";"2097152";"138202";"6,59";"0";"0";"272";"0";"0"
"04.12.2015 04:25:00";"2";"0";"23";"0,52";"2097152";"113036";"5,39";"0";"0";"272";"0";"0"
"04.12.2015 04:30:00";"2";"0";"22";"0,49";"2097152";"121425";"5,79";"0";"0";"272";"0";"0"
"04.12.2015 04:35:00";"2";"0";"26";"0,59";"2097152";"136734";"6,52";"0";"0";"272";"0";"0"
"04.12.2015 04:40:00";"2";"0";"23";"0,52";"2097152";"101712";"4,85";"0";"0";"272";"0";"0"
"04.12.2015 04:45:00";"2";"0";"23";"0,51";"2097152";"117231";"5,59";"0";"0";"272";"0";"0"
"04.12.2015 04:50:00";"2";"0";"23";"0,53";"2097152";"118489";"5,65";"0";"0";"272";"0";"0"
"04.12.2015 04:55:00";"2";"0";"23";"0,51";"2097152";"110100";"5,25";"0";"0";"272";"0";"0"
