"Timestamp";"CPU cores";"CPU capacity provisioned [MHZ]";"CPU usage [MHZ]";"CPU usage [%]";"Memory capacity provisioned [KB]";"Memory usage [KB]";"Memory usage [%]";"Disk read throughput [KB/s]";"Disk write throughput [KB/s]";"Disk size [GB]";"Network received throughput [KB/s]";"Network transmitted throughput [KB/s]"
"05.11.2015 00:00:00";"2";"0";"125";"2,6";"6291456";"221459";"3,52";"13";"54";"200";"0";"0"
"05.11.2015 00:05:00";"2";"0";"2478";"51,65";"6291456";"2620392";"41,65";"29310";"10893";"200";"7";"274"
"05.11.2015 00:10:00";"2";"0";"2396";"49,94";"6291456";"3019270";"47,99";"43349";"10117";"200";"2";"131"
"05.11.2015 00:15:00";"2";"0";"740";"15,42";"6291456";"2465622";"39,19";"0";"25";"200";"0";"63"
"05.11.2015 00:20:00";"2";"0";"121";"2,54";"6291456";"921698";"14,65";"0";"6";"200";"0";"0"
"05.11.2015 00:25:00";"2";"0";"120";"2,51";"6291456";"259208";"4,12";"0";"6";"200";"0";"0"
"05.11.2015 00:30:00";"2";"0";"127";"2,65";"6291456";"213280";"3,39";"128";"29";"200";"0";"0"
"05.11.2015 00:35:00";"2";"0";"138";"2,88";"6291456";"506462";"8,05";"67";"12";"200";"0";"0"
"05.11.2015 00:40:00";"2";"0";"127";"2,65";"6291456";"166724";"2,65";"0";"6";"200";"0";"0"
"05.11.2015 00:45:00";"2";"0";"124";"2,6";"6291456";"137783";"2,19";"0";"6";"200";"0";"0"
"05.11.2015 00:50:00";"2";"0";"124";"2,59";"6291456";"225863";"3,59";"0";"6";"200";"0";"0"
"05.11.2015 00:55:00";"2";"0";"131";"2,74";"6291456";"166724";"2,65";"0";"6";"200";"0";"0"
"05.11.2015 01:00:00";"2";"0";"130";"2,71";"6291456";"188115";"2,99";"0";"29";"200";"0";"0"
"05.11.2015 01:05:00";"2";"0";"793";"16,53";"6291456";"880175";"13,99";"1090";"644";"200";"49";"66"
"05.11.2015 01:10:00";"2";"0";"206";"4,3";"6291456";"1559652";"24,79";"3192";"432";"200";"5";"4"
"05.11.2015 01:15:00";"2";"0";"605";"12,63";"6291456";"792094";"12,59";"5900";"1647";"200";"97";"4236"
"05.11.2015 01:20:00";"2";"0";"133";"2,78";"6291456";"594543";"9,45";"0";"9";"200";"0";"0"
"05.11.2015 01:25:00";"2";"0";"130";"2,71";"6291456";"200697";"3,19";"0";"5";"200";"0";"0"
"05.11.2015 01:30:00";"2";"0";"132";"2,76";"6291456";"221459";"3,52";"1";"52";"200";"0";"0"
"05.11.2015 01:35:00";"2";"0";"145";"3,04";"6291456";"653682";"10,39";"180";"198";"200";"0";"0"
"05.11.2015 01:40:00";"2";"0";"125";"2,62";"6291456";"276195";"4,39";"0";"6";"200";"0";"0"
"05.11.2015 01:45:00";"2";"0";"122";"2,56";"6291456";"175532";"2,79";"0";"5";"200";"0";"0"
"05.11.2015 01:50:00";"2";"0";"125";"2,63";"6291456";"162949";"2,59";"0";"6";"200";"0";"0"
"05.11.2015 01:55:00";"2";"0";"125";"2,61";"6291456";"150366";"2,39";"0";"5";"200";"0";"0"
"05.11.2015 02:00:00";"2";"0";"126";"2,63";"6291456";"276195";"4,39";"0";"29";"200";"0";"0"
