"Timestamp";"CPU cores";"CPU capacity provisioned [MHZ]";"CPU usage [MHZ]";"CPU usage [%]";"Memory capacity provisioned [KB]";"Memory usage [KB]";"Memory usage [%]";"Disk read throughput [KB/s]";"Disk write throughput [KB/s]";"Disk size [GB]";"Network received throughput [KB/s]";"Network transmitted throughput [KB/s]"
"05.11.2015 00:00:00";"8";"0";"3137";"16,34";"8388608";"5720192";"68,19";"0";"3216";"88";"88";"149"
"05.11.2015 00:05:00";"8";"0";"3191";"16,62";"8388608";"5871187";"69,99";"1";"2940";"88";"88";"151"
"05.11.2015 00:10:00";"8";"0";"3123";"16,27";"8388608";"5871187";"69,99";"0";"3156";"88";"87";"148"
"05.11.2015 00:15:00";"8";"0";"3189";"16,61";"8388608";"5512993";"65,72";"0";"3039";"88";"87";"149"
"05.11.2015 00:20:00";"8";"0";"3136";"16,33";"8388608";"5653083";"67,39";"0";"3192";"88";"89";"151"
"05.11.2015 00:25:00";"8";"0";"3166";"16,49";"8388608";"5535642";"65,99";"0";"3127";"88";"87";"148"
"05.11.2015 00:30:00";"8";"0";"3135";"16,33";"8388608";"5680765";"67,72";"0";"3163";"88";"88";"150"
"05.11.2015 00:35:00";"8";"0";"3189";"16,61";"8388608";"5619528";"66,99";"0";"3183";"88";"88";"151"
"05.11.2015 00:40:00";"8";"0";"3157";"16,44";"8388608";"5714320";"68,12";"0";"2948";"88";"87";"149"
"05.11.2015 00:45:00";"8";"0";"3187";"16,6";"8388608";"5938296";"70,79";"0";"3160";"88";"88";"150"
"05.11.2015 00:50:00";"8";"0";"3137";"16,34";"8388608";"5535642";"65,99";"0";"3092";"88";"88";"151"
"05.11.2015 00:55:00";"8";"0";"3163";"16,47";"8388608";"5462662";"65,12";"0";"2877";"88";"87";"149"
"05.11.2015 01:00:00";"8";"0";"3162";"16,47";"8388608";"5825888";"69,45";"0";"3157";"88";"88";"150"
"05.11.2015 01:05:00";"8";"0";"3171";"16,52";"8388608";"5653083";"67,39";"0";"3158";"88";"87";"149"
"05.11.2015 01:10:00";"8";"0";"3168";"16,5";"8388608";"5624562";"67,05";"0";"3021";"88";"90";"152"
"05.11.2015 01:15:00";"8";"0";"3143";"16,37";"8388608";"5451756";"64,99";"0";"3145";"88";"85";"146"
"05.11.2015 01:20:00";"8";"0";"3170";"16,51";"8388608";"5669860";"67,59";"0";"3199";"88";"90";"153"
"05.11.2015 01:25:00";"8";"0";"3183";"16,58";"8388608";"5904741";"70,39";"0";"3297";"88";"87";"149"
"05.11.2015 01:30:00";"8";"0";"3200";"16,67";"8388608";"5787300";"68,99";"0";"3120";"88";"88";"150"
"05.11.2015 01:35:00";"8";"0";"3174";"16,53";"8388608";"6100196";"72,72";"0";"3135";"88";"87";"149"
"05.11.2015 01:40:00";"8";"0";"3175";"16,53";"8388608";"5653083";"67,39";"0";"2899";"88";"90";"153"
"05.11.2015 01:45:00";"8";"0";"3155";"16,43";"8388608";"5602751";"66,79";"0";"3161";"88";"85";"146"
"05.11.2015 01:50:00";"8";"0";"3156";"16,44";"8388608";"5462662";"65,12";"0";"3164";"88";"90";"153"
"05.11.2015 01:55:00";"8";"0";"3153";"16,42";"8388608";"5731097";"68,32";"0";"3032";"88";"87";"148"
"05.11.2015 02:00:00";"8";"0";"3135";"16,33";"8388608";"5904741";"70,39";"0";"3167";"88";"88";"149"
"05.11.2015 02:05:00";"8";"0";"3238";"16,87";"8388608";"5691670";"67,85";"0";"3191";"88";"87";"149"
"05.11.2015 02:10:00";"8";"0";"3199";"16,66";"8388608";"5674893";"67,65";"0";"3274";"88";"89";"152"
