"Timestamp";"CPU cores";"CPU capacity provisioned [MHZ]";"CPU usage [MHZ]";"CPU usage [%]";"Memory capacity provisioned [KB]";"Memory usage [KB]";"Memory usage [%]";"Disk read throughput [KB/s]";"Disk write throughput [KB/s]";"Disk size [GB]";"Network received throughput [KB/s]";"Network transmitted throughput [KB/s]"
"05.11.2015 00:00:00";"1";"0";"51";"2,86";"12582912";"49073";"0,39";"0";"5";"224";"0";"0"
"05.11.2015 00:05:00";"1";"0";"51";"2,87";"12582912";"133379";"1,06";"0";"7";"224";"0";"0"
"05.11.2015 00:10:00";"1";"0";"52";"2,95";"12582912";"49073";"0,39";"0";"6";"224";"0";"0"
"05.11.2015 00:15:00";"1";"0";"51";"2,89";"12582912";"0";"0";"0";"8";"224";"0";"0"
"05.11.2015 00:20:00";"1";"0";"51";"2,9";"12582912";"0";"0";"0";"6";"224";"0";"0"
"05.11.2015 00:25:00";"1";"0";"50";"2,84";"12582912";"23908";"0,19";"0";"6";"224";"0";"0"
"05.11.2015 00:30:00";"1";"0";"50";"2,84";"12582912";"0";"0";"0";"5";"224";"0";"0"
"05.11.2015 00:35:00";"1";"0";"52";"2,94";"12582912";"0";"0";"0";"8";"224";"0";"0"
"05.11.2015 00:40:00";"1";"0";"51";"2,85";"12582912";"0";"0";"0";"6";"224";"0";"0"
"05.11.2015 00:45:00";"1";"0";"51";"2,85";"12582912";"23908";"0,19";"0";"6";"224";"0";"0"
"05.11.2015 00:50:00";"1";"0";"140";"7,81";"12582912";"996567";"7,92";"0";"68";"224";"22";"993"
"05.11.2015 00:55:00";"1";"0";"51";"2,9";"12582912";"1584189";"12,59";"0";"8";"224";"0";"0"
"05.11.2015 01:00:00";"1";"0";"52";"2,9";"12582912";"149737";"1,19";"0";"5";"224";"0";"0"
"05.11.2015 01:05:00";"1";"0";"50";"2,84";"12582912";"0";"0";"0";"7";"224";"0";"0"
"05.11.2015 01:10:00";"1";"0";"51";"2,88";"12582912";"16358";"0,13";"0";"5";"224";"0";"0"
"05.11.2015 01:15:00";"1";"0";"51";"2,89";"12582912";"7550";"0,06";"0";"8";"224";"0";"0"
"05.11.2015 01:20:00";"1";"0";"52";"2,9";"12582912";"0";"0";"0";"5";"224";"0";"0"
"05.11.2015 01:25:00";"1";"0";"56";"3,14";"12582912";"41524";"0,33";"0";"6";"224";"0";"0"
"05.11.2015 01:30:00";"1";"0";"56";"3,13";"12582912";"23908";"0,19";"0";"5";"224";"0";"0"
"05.11.2015 01:35:00";"1";"0";"53";"2,97";"12582912";"74239";"0,59";"0";"8";"224";"0";"0"
"05.11.2015 01:40:00";"1";"0";"50";"2,84";"12582912";"49073";"0,39";"0";"5";"224";"0";"0"
"05.11.2015 01:45:00";"1";"0";"50";"2,83";"12582912";"0";"0";"0";"6";"224";"0";"0"
"05.11.2015 01:50:00";"1";"0";"51";"2,85";"12582912";"0";"0";"0";"5";"224";"0";"0"
