"Timestamp";"CPU cores";"CPU capacity provisioned [MHZ]";"CPU usage [MHZ]";"CPU usage [%]";"Memory capacity provisioned [KB]";"Memory usage [KB]";"Memory usage [%]";"Disk read throughput [KB/s]";"Disk write throughput [KB/s]";"Disk size [GB]";"Network received throughput [KB/s]";"Network transmitted throughput [KB/s]"
"05.01.2016 10:10:00";"2";"0";"1195";"26,02";"4194304";"3145728";"75";"168";"880";"104";"3712";"43"
"05.01.2016 10:15:00";"2";"0";"1929";"42";"4194304";"2980053";"71,05";"53";"6507";"104";"1019";"7"
"05.01.2016 10:20:00";"2";"0";"1494";"32,53";"4194304";"2096733";"49,99";"1";"5101";"104";"805";"15"
"05.01.2016 10:25:00";"2";"0";"407";"8,87";"4194304";"1797259";"42,85";"958";"340";"104";"122";"0"
"05.01.2016 10:30:00";"2";"0";"35";"0,77";"4194304";"806145";"19,22";"101";"0";"104";"0";"0"
"05.01.2016 10:35:00";"2";"0";"124";"2,71";"4194304";"2784598";"66,39";"547";"17";"104";"0";"0"
"05.01.2016 10:40:00";"2";"0";"22";"0,49";"4194304";"913939";"21,79";"0";"0";"104";"0";"0"
"05.01.2016 10:45:00";"2";"0";"17";"0,39";"4194304";"192519";"4,59";"0";"0";"104";"0";"0"
"05.01.2016 10:50:00";"2";"0";"8";"0,19";"4194304";"24746";"0,59";"0";"0";"104";"0";"0"
"05.01.2016 10:55:00";"2";"0";"10";"0,23";"4194304";"21810";"0,52";"9";"0";"104";"0";"0"
"05.01.2016 11:00:00";"2";"0";"8";"0,19";"4194304";"24746";"0,59";"0";"0";"104";"0";"0"
"05.01.2016 11:05:00";"2";"0";"18";"0,41";"4194304";"46976";"1,12";"113";"0";"104";"0";"0"
"05.01.2016 11:10:00";"2";"0";"15";"0,34";"4194304";"91855";"2,19";"0";"2";"104";"0";"0"
"05.01.2016 11:15:00";"2";"0";"15";"0,33";"4194304";"24746";"0,59";"0";"0";"104";"0";"0"
"05.01.2016 11:20:00";"2";"0";"7";"0,17";"4194304";"16358";"0,39";"0";"0";"104";"0";"0"
"05.01.2016 11:25:00";"2";"0";"135";"2,95";"4194304";"111149";"2,65";"159";"42";"104";"0";"0"
