"Timestamp";"CPU cores";"CPU capacity provisioned [MHZ]";"CPU usage [MHZ]";"CPU usage [%]";"Memory capacity provisioned [KB]";"Memory usage [KB]";"Memory usage [%]";"Disk read throughput [KB/s]";"Disk write throughput [KB/s]";"Disk size [GB]";"Network received throughput [KB/s]";"Network transmitted throughput [KB/s]"
"04.01.2016 00:00:00";"2";"0";"10";"0,29";"8388608";"0";"0";"0";"0";"1702";"0";"0"
"04.01.2016 00:05:00";"2";"0";"10";"0,3";"8388608";"0";"0";"0";"1";"1702";"0";"0"
"04.01.2016 00:10:00";"2";"0";"10";"0,29";"8388608";"15938";"0,19";"0";"0";"1702";"0";"0"
"04.01.2016 00:15:00";"2";"0";"10";"0,29";"8388608";"0";"0";"0";"0";"1702";"0";"0"
"04.01.2016 00:20:00";"2";"0";"10";"0,28";"8388608";"0";"0";"0";"0";"1702";"0";"0"
"04.01.2016 00:25:00";"2";"0";"10";"0,3";"8388608";"15938";"0,19";"0";"0";"1702";"0";"0"
"04.01.2016 00:30:00";"2";"0";"10";"0,29";"8388608";"66270";"0,79";"0";"0";"1702";"0";"0"
"04.01.2016 00:35:00";"2";"0";"10";"0,29";"8388608";"32716";"0,39";"0";"0";"1702";"0";"0"
"04.01.2016 00:40:00";"2";"0";"10";"0,28";"8388608";"32716";"0,39";"0";"0";"1702";"0";"0"
"04.01.2016 00:45:00";"2";"0";"10";"0,29";"8388608";"43621";"0,52";"0";"0";"1702";"0";"0"
"04.01.2016 00:50:00";"2";"0";"10";"0,29";"8388608";"32716";"0,39";"0";"0";"1702";"0";"0"
"04.01.2016 00:55:00";"2";"0";"10";"0,29";"8388608";"0";"0";"0";"0";"1702";"0";"0"
"04.01.2016 01:00:00";"2";"0";"10";"0,28";"8388608";"0";"0";"0";"0";"1702";"0";"0"
"04.01.2016 01:05:00";"2";"0";"10";"0,3";"8388608";"32716";"0,39";"0";"0";"1702";"0";"0"
"04.01.2016 01:10:00";"2";"0";"10";"0,28";"8388608";"0";"0";"0";"0";"1702";"0";"0"
"04.01.2016 01:15:00";"2";"0";"10";"0,29";"8388608";"0";"0";"0";"0";"1702";"0";"0"
"04.01.2016 01:20:00";"2";"0";"10";"0,29";"8388608";"0";"0";"0";"0";"1702";"0";"0"
"04.01.2016 01:25:00";"2";"0";"10";"0,29";"8388608";"0";"0";"0";"0";"1702";"0";"0"
"04.01.2016 01:30:00";"2";"0";"10";"0,29";"8388608";"15938";"0,19";"0";"0";"1702";"0";"0"
"04.01.2016 01:35:00";"2";"0";"10";"0,29";"8388608";"0";"0";"0";"0";"1702";"0";"0"
"04.01.2016 01:40:00";"2";"0";"10";"0,28";"8388608";"0";"0";"0";"0";"1702";"0";"0"
"04.01.2016 01:45:00";"2";"0";"10";"0,29";"8388608";"0";"0";"0";"0";"1702";"0";"0"
"04.01.2016 01:50:00";"2";"0";"10";"0,29";"8388608";"0";"0";"0";"0";"1702";"0";"0"
"04.01.2016 01:55:00";"2";"0";"10";"0,28";"8388608";"0";"0";"0";"0";"1702";"0";"0"
"04.01.2016 02:00:00";"2";"0";"10";"0,28";"8388608";"0";"0";"0";"0";"1702";"0";"0"
"04.01.2016 02:05:00";"2";"0";"10";"0,3";"8388608";"0";"0";"0";"0";"1702";"0";"0"
"04.01.2016 02:10:00";"2";"0";"9";"0,28";"8388608";"15938";"0,19";"0";"0";"1702";"0";"0"
