"Timestamp";"CPU cores";"CPU capacity provisioned [MHZ]";"CPU usage [MHZ]";"CPU usage [%]";"Memory capacity provisioned [KB]";"Memory usage [KB]";"Memory usage [%]";"Disk read throughput [KB/s]";"Disk write throughput [KB/s]";"Disk size [GB]";"Network received throughput [KB/s]";"Network transmitted throughput [KB/s]"
"04.01.2016 00:00:00";"2";"0";"176";"4,91";"8388608";"608174";"7,25";"0";"41";"554";"3";"3"
"04.01.2016 00:05:00";"2";"0";"189";"5,29";"8388608";"603141";"7,19";"1";"60";"554";"5";"6"
"04.01.2016 00:10:00";"2";"0";"150";"4,18";"8388608";"557842";"6,65";"14";"43";"554";"3";"3"
"04.01.2016 00:15:00";"2";"0";"160";"4,48";"8388608";"496606";"5,92";"0";"42";"554";"4";"5"
"04.01.2016 00:20:00";"2";"0";"187";"5,21";"8388608";"893387";"10,65";"0";"45";"554";"3";"3"
"04.01.2016 00:25:00";"2";"0";"163";"4,55";"8388608";"1301912";"15,52";"0";"41";"554";"4";"5"
"04.01.2016 00:30:00";"2";"0";"179";"5";"8388608";"804468";"9,59";"0";"41";"554";"3";"3"
"04.01.2016 00:35:00";"2";"0";"176";"4,91";"8388608";"541065";"6,45";"0";"48";"554";"5";"6"
"04.01.2016 00:40:00";"2";"0";"154";"4,3";"8388608";"473956";"5,65";"0";"40";"554";"2";"3"
"04.01.2016 00:45:00";"2";"0";"180";"5,02";"8388608";"619918";"7,39";"0";"42";"554";"5";"5"
"04.01.2016 00:50:00";"2";"0";"181";"5,05";"8388608";"838022";"9,99";"0";"44";"554";"4";"25"
"04.01.2016 00:55:00";"2";"0";"151";"4,21";"8388608";"859832";"10,25";"0";"41";"554";"4";"5"
"04.01.2016 01:00:00";"2";"0";"487";"13,59";"8388608";"1928541";"22,99";"6851";"42";"554";"63";"2546"
"04.01.2016 01:05:00";"2";"0";"286";"7,99";"8388608";"2000683";"23,85";"2084";"51";"554";"21";"459"
"04.01.2016 01:10:00";"2";"0";"227";"6,34";"8388608";"1358116";"16,19";"1121";"43";"554";"6";"160"
"04.01.2016 01:15:00";"2";"0";"170";"4,76";"8388608";"1134140";"13,52";"69";"45";"554";"5";"5"
"04.01.2016 01:20:00";"2";"0";"191";"5,33";"8388608";"977273";"11,65";"44";"44";"554";"3";"3"
"04.01.2016 01:25:00";"2";"0";"258";"7,2";"8388608";"1212154";"14,45";"35";"166";"554";"27";"208"
"04.01.2016 01:30:00";"2";"0";"154";"4,31";"8388608";"815373";"9,72";"0";"44";"554";"2";"3"
"04.01.2016 01:35:00";"2";"0";"185";"5,18";"8388608";"603141";"7,19";"8";"58";"554";"5";"6"
"04.01.2016 01:40:00";"2";"0";"214";"5,98";"8388608";"653473";"7,79";"0";"45";"554";"13";"196"
"04.01.2016 01:45:00";"2";"0";"158";"4,43";"8388608";"636695";"7,59";"0";"41";"554";"5";"6"
"04.01.2016 01:50:00";"2";"0";"168";"4,7";"8388608";"759169";"9,05";"0";"44";"554";"3";"3"
"04.01.2016 01:55:00";"2";"0";"155";"4,33";"8388608";"972240";"11,59";"0";"105";"554";"4";"5"
"04.01.2016 02:00:00";"2";"0";"154";"4,31";"8388608";"468923";"5,59";"1";"39";"554";"2";"3"
"04.01.2016 02:05:00";"2";"0";"160";"4,48";"8388608";"502478";"5,99";"4";"63";"554";"4";"5"
"04.01.2016 02:10:00";"2";"0";"189";"5,27";"8388608";"546937";"6,52";"0";"43";"554";"3";"3"
"04.01.2016 02:15:00";"2";"0";"145";"4,05";"8388608";"552809";"6,59";"0";"40";"554";"4";"5"
"04.01.2016 02:20:00";"2";"0";"165";"4,62";"8388608";"725615";"8,65";"0";"43";"554";"3";"3"
"04.01.2016 02:25:00";"2";"0";"201";"5,63";"8388608";"737359";"8,79";"0";"45";"554";"5";"6"
"04.01.2016 02:30:00";"2";"0";"145";"4,06";"8388608";"485700";"5,79";"0";"39";"554";"2";"3"
"04.01.2016 02:35:00";"2";"0";"195";"5,45";"8388608";"1156789";"13,79";"1";"92";"554";"4";"5"
"04.01.2016 02:40:00";"2";"0";"153";"4,29";"8388608";"552809";"6,59";"0";"41";"554";"3";"3"
"04.01.2016 02:45:00";"2";"0";"151";"4,23";"8388608";"395942";"4,72";"0";"40";"554";"4";"5"
"04.01.2016 02:50:00";"2";"0";"159";"4,45";"8388608";"754136";"8,99";"0";"43";"554";"3";"3"
"04.01.2016 02:55:00";"2";"0";"192";"5,36";"8388608";"905131";"10,79";"0";"45";"554";"5";"9"
"04.01.2016 03:00:00";"2";"0";"146";"4,09";"8388608";"546937";"6,52";"0";"40";"554";"3";"3"
"04.01.2016 03:05:00";"2";"0";"158";"4,42";"8388608";"513383";"6,12";"2";"98";"554";"5";"5"
"04.01.2016 03:10:00";"2";"0";"197";"5,49";"8388608";"513383";"6,12";"0";"45";"554";"3";"4"
"04.01.2016 03:15:00";"2";"0";"147";"4,09";"8388608";"507511";"6,05";"0";"41";"554";"4";"5"
"04.01.2016 03:20:00";"2";"0";"163";"4,55";"8388608";"854799";"10,19";"0";"42";"554";"2";"3"
"04.01.2016 03:25:00";"2";"0";"156";"4,36";"8388608";"949590";"11,32";"0";"42";"554";"4";"5"
"04.01.2016 03:30:00";"2";"0";"142";"3,97";"8388608";"496606";"5,92";"0";"39";"554";"3";"3"
"04.01.2016 03:35:00";"2";"0";"167";"4,65";"8388608";"580492";"6,92";"0";"56";"554";"5";"5"
"04.01.2016 03:40:00";"2";"0";"178";"4,97";"8388608";"463051";"5,52";"0";"44";"554";"3";"3"
