"Timestamp";"CPU cores";"CPU capacity provisioned [MHZ]";"CPU usage [MHZ]";"CPU usage [%]";"Memory capacity provisioned [KB]";"Memory usage [KB]";"Memory usage [%]";"Disk read throughput [KB/s]";"Disk write throughput [KB/s]";"Disk size [GB]";"Network received throughput [KB/s]";"Network transmitted throughput [KB/s]"
"04.01.2016 00:00:00";"1";"0";"42";"1,78";"2097152";"203843";"9,72";"0";"2";"40";"9";"15"
"04.01.2016 00:05:00";"1";"0";"64";"2,72";"2097152";"234671";"11,19";"2";"38";"40";"9";"15"
"04.01.2016 00:10:00";"1";"0";"45";"1,91";"2097152";"201117";"9,59";"0";"8";"40";"9";"15"
"04.01.2016 00:15:00";"1";"0";"42";"1,79";"2097152";"164626";"7,85";"0";"2";"40";"8";"14"
"04.01.2016 00:20:00";"1";"0";"42";"1,79";"2097152";"125619";"5,99";"0";"2";"40";"9";"15"
"04.01.2016 00:25:00";"1";"0";"51";"2,15";"2097152";"154980";"7,39";"0";"2";"40";"8";"14"
"04.01.2016 00:30:00";"1";"0";"50";"2,11";"2097152";"167562";"7,99";"0";"2";"40";"9";"16"
"04.01.2016 00:35:00";"1";"0";"43";"1,81";"2097152";"180145";"8,59";"6";"3";"40";"9";"15"
"04.01.2016 00:40:00";"1";"0";"45";"1,9";"2097152";"142397";"6,79";"0";"4";"40";"9";"14"
"04.01.2016 00:45:00";"1";"0";"44";"1,87";"2097152";"134008";"6,39";"0";"3";"40";"8";"14"
"04.01.2016 00:50:00";"1";"0";"44";"1,87";"2097152";"150785";"7,19";"0";"2";"40";"8";"14"
"04.01.2016 00:55:00";"1";"0";"44";"1,85";"2097152";"159174";"7,59";"0";"3";"40";"8";"15"
"04.01.2016 01:00:00";"1";"0";"41";"1,75";"2097152";"175951";"8,39";"0";"3";"40";"9";"14"
"04.01.2016 01:05:00";"1";"0";"67";"2,84";"2097152";"159174";"7,59";"8";"38";"40";"9";"15"
"04.01.2016 01:10:00";"1";"0";"43";"1,83";"2097152";"201117";"9,59";"0";"7";"40";"8";"14"
"04.01.2016 01:15:00";"1";"0";"41";"1,76";"2097152";"163368";"7,79";"0";"2";"40";"8";"14"
"04.01.2016 01:20:00";"1";"0";"41";"1,76";"2097152";"166094";"7,92";"0";"2";"40";"9";"15"
"04.01.2016 01:25:00";"1";"0";"42";"1,8";"2097152";"188534";"8,99";"0";"3";"40";"8";"14"
"04.01.2016 01:30:00";"1";"0";"43";"1,81";"2097152";"167562";"7,99";"0";"2";"40";"9";"15"
"04.01.2016 01:35:00";"1";"0";"44";"1,88";"2097152";"159174";"7,59";"0";"2";"40";"9";"15"
"04.01.2016 01:40:00";"1";"0";"43";"1,82";"2097152";"166094";"7,92";"0";"2";"40";"8";"15"
"04.01.2016 01:45:00";"1";"0";"42";"1,8";"2097152";"142397";"6,79";"0";"2";"40";"9";"14"
"04.01.2016 01:50:00";"1";"0";"40";"1,7";"2097152";"171757";"8,19";"0";"2";"40";"9";"15"
"04.01.2016 01:55:00";"1";"0";"40";"1,7";"2097152";"159174";"7,59";"0";"2";"40";"8";"14"
"04.01.2016 02:00:00";"1";"0";"40";"1,68";"2097152";"139461";"6,65";"0";"2";"40";"9";"14"
"04.01.2016 02:05:00";"1";"0";"61";"2,55";"2097152";"188534";"8,99";"2";"36";"40";"9";"14"
"04.01.2016 02:10:00";"1";"0";"42";"1,77";"2097152";"205311";"9,79";"0";"8";"40";"8";"13"
"04.01.2016 02:15:00";"1";"0";"39";"1,68";"2097152";"157706";"7,52";"0";"2";"40";"8";"13"
"04.01.2016 02:20:00";"1";"0";"42";"1,77";"2097152";"140929";"6,72";"0";"3";"40";"9";"14"
"04.01.2016 02:25:00";"1";"0";"41";"1,72";"2097152";"159174";"7,59";"0";"3";"40";"8";"14"
"04.01.2016 02:30:00";"1";"0";"40";"1,68";"2097152";"199649";"9,52";"0";"3";"40";"8";"14"
"04.01.2016 02:35:00";"1";"0";"38";"1,62";"2097152";"201117";"9,59";"1";"3";"40";"8";"14"
"04.01.2016 02:40:00";"1";"0";"40";"1,68";"2097152";"167562";"7,99";"0";"3";"40";"8";"14"
"04.01.2016 02:45:00";"1";"0";"38";"1,61";"2097152";"143655";"6,85";"0";"2";"40";"8";"13"
"04.01.2016 02:50:00";"1";"0";"39";"1,66";"2097152";"105906";"5,05";"0";"2";"40";"8";"14"
"04.01.2016 02:55:00";"1";"0";"42";"1,76";"2097152";"163368";"7,79";"0";"2";"40";"8";"14"
"04.01.2016 03:00:00";"1";"0";"41";"1,73";"2097152";"205311";"9,79";"0";"3";"40";"8";"14"
"04.01.2016 03:05:00";"1";"0";"61";"2,56";"2097152";"210764";"10,05";"2";"38";"40";"9";"15"
"04.01.2016 03:10:00";"1";"0";"40";"1,71";"2097152";"201117";"9,59";"0";"7";"40";"8";"14"
"04.01.2016 03:15:00";"1";"0";"41";"1,73";"2097152";"168821";"8,05";"0";"13";"40";"8";"13"
"04.01.2016 03:20:00";"1";"0";"40";"1,68";"2097152";"145123";"6,92";"0";"2";"40";"8";"14"
"04.01.2016 03:25:00";"1";"0";"42";"1,8";"2097152";"147849";"7,05";"0";"3";"40";"8";"14"
"04.01.2016 03:30:00";"1";"0";"40";"1,69";"2097152";"181404";"8,65";"0";"2";"40";"8";"14"
"04.01.2016 03:35:00";"1";"0";"41";"1,75";"2097152";"177209";"8,45";"0";"2";"40";"9";"14"
"04.01.2016 03:40:00";"1";"0";"41";"1,73";"2097152";"188534";"8,99";"0";"2";"40";"8";"14"
"04.01.2016 03:45:00";"1";"0";"50";"2,11";"2097152";"143655";"6,85";"0";"2";"40";"8";"14"
"04.01.2016 03:50:00";"1";"0";"42";"1,78";"2097152";"168821";"8,05";"0";"2";"40";"8";"14"
"04.01.2016 03:55:00";"1";"0";"43";"1,82";"2097152";"208037";"9,92";"0";"2";"40";"8";"14"
"04.01.2016 04:00:00";"1";"0";"42";"1,79";"2097152";"177209";"8,45";"0";"2";"40";"9";"15"
"04.01.2016 04:05:00";"1";"0";"61";"2,56";"2097152";"198181";"9,45";"3";"37";"40";"9";"14"
"04.01.2016 04:10:00";"1";"0";"44";"1,87";"2097152";"234671";"11,19";"0";"8";"40";"8";"14"
"04.01.2016 04:15:00";"1";"0";"378";"15,77";"2097152";"505833";"24,12";"5358";"3331";"40";"8";"13"
"04.01.2016 04:20:00";"1";"0";"167";"7,01";"2097152";"1930428";"92,05";"4881";"3329";"40";"8";"13"
"04.01.2016 04:25:00";"1";"0";"58";"2,43";"2097152";"739246";"35,25";"305";"7";"40";"8";"13"
"04.01.2016 04:30:00";"1";"0";"42";"1,79";"2097152";"339529";"16,19";"51";"3";"40";"9";"15"
"04.01.2016 04:35:00";"1";"0";"43";"1,81";"2097152";"185598";"8,85";"36";"2";"40";"8";"13"
"04.01.2016 04:40:00";"1";"0";"43";"1,81";"2097152";"140929";"6,72";"28";"2";"40";"8";"14"
"04.01.2016 04:45:00";"1";"0";"41";"1,73";"2097152";"168821";"8,05";"18";"2";"40";"8";"14"
"04.01.2016 04:50:00";"1";"0";"38";"1,63";"2097152";"166094";"7,92";"16";"1";"40";"9";"14"
"04.01.2016 04:55:00";"1";"0";"41";"1,72";"2097152";"134008";"6,39";"13";"2";"40";"8";"13"
"04.01.2016 05:00:00";"1";"0";"44";"1,88";"2097152";"171757";"8,19";"201";"2";"40";"9";"14"
"04.01.2016 05:05:00";"1";"0";"61";"2,55";"2097152";"245786";"11,72";"94";"37";"40";"8";"12"
"04.01.2016 05:10:00";"1";"0";"45";"1,9";"2097152";"261095";"12,45";"108";"10";"40";"8";"12"
"04.01.2016 05:15:00";"1";"0";"39";"1,65";"2097152";"173015";"8,25";"11";"2";"40";"8";"12"
"04.01.2016 05:20:00";"1";"0";"39";"1,64";"2097152";"173015";"8,25";"7";"2";"40";"8";"12"
"04.01.2016 05:25:00";"1";"0";"40";"1,69";"2097152";"128346";"6,12";"6";"2";"40";"8";"12"
"04.01.2016 05:30:00";"1";"0";"43";"1,84";"2097152";"142397";"6,79";"4";"2";"40";"8";"12"
"04.01.2016 05:35:00";"1";"0";"41";"1,72";"2097152";"160432";"7,65";"3";"2";"40";"8";"12"
"04.01.2016 05:40:00";"1";"0";"45";"1,9";"2097152";"192728";"9,19";"111";"7";"40";"8";"13"
"04.01.2016 05:45:00";"1";"0";"39";"1,65";"2097152";"226283";"10,79";"2";"2";"40";"8";"12"
"04.01.2016 05:50:00";"1";"0";"39";"1,65";"2097152";"166094";"7,92";"2";"2";"40";"8";"12"
"04.01.2016 05:55:00";"1";"0";"40";"1,7";"2097152";"174483";"8,32";"3";"3";"40";"7";"11"
"04.01.2016 06:00:00";"1";"0";"40";"1,68";"2097152";"159174";"7,59";"4";"2";"40";"8";"13"
"04.01.2016 06:05:00";"1";"0";"59";"2,47";"2097152";"160432";"7,65";"11";"39";"40";"8";"12"
"04.01.2016 06:10:00";"1";"0";"41";"1,74";"2097152";"174483";"8,32";"3";"9";"40";"8";"13"
"04.01.2016 06:15:00";"1";"0";"39";"1,65";"2097152";"189792";"9,05";"3";"2";"40";"8";"12"
"04.01.2016 06:20:00";"1";"0";"38";"1,61";"2097152";"198181";"9,45";"1";"2";"40";"7";"11"
"04.01.2016 06:25:00";"1";"0";"40";"1,69";"2097152";"154980";"7,39";"1";"2";"40";"8";"13"
"04.01.2016 06:30:00";"1";"0";"38";"1,6";"2097152";"185598";"8,85";"0";"2";"40";"8";"12"
"04.01.2016 06:35:00";"1";"0";"39";"1,64";"2097152";"181404";"8,65";"3";"3";"40";"8";"13"
"04.01.2016 06:40:00";"1";"0";"37";"1,59";"2097152";"136734";"6,52";"9";"3";"40";"7";"11"
"04.01.2016 06:45:00";"1";"0";"38";"1,62";"2097152";"161900";"7,72";"0";"2";"40";"8";"13"
"04.01.2016 06:50:00";"1";"0";"39";"1,65";"2097152";"178677";"8,52";"0";"2";"40";"8";"12"
"04.01.2016 06:55:00";"1";"0";"40";"1,71";"2097152";"198181";"9,45";"1";"3";"40";"9";"13"
"04.01.2016 07:00:00";"1";"0";"38";"1,63";"2097152";"198181";"9,45";"10";"2";"40";"7";"12"
"04.01.2016 07:05:00";"1";"0";"61";"2,55";"2097152";"196923";"9,39";"7";"39";"40";"8";"12"
"04.01.2016 07:10:00";"1";"0";"45";"1,89";"2097152";"174483";"8,32";"3";"14";"40";"9";"15"
"04.01.2016 07:15:00";"1";"0";"42";"1,78";"2097152";"210764";"10,05";"0";"7";"40";"8";"14"
"04.01.2016 07:20:00";"1";"0";"40";"1,71";"2097152";"188534";"8,99";"0";"6";"40";"8";"14"
"04.01.2016 07:25:00";"1";"0";"42";"1,79";"2097152";"202375";"9,65";"0";"8";"40";"9";"14"
"04.01.2016 07:30:00";"1";"0";"38";"1,64";"2097152";"222088";"10,59";"0";"5";"40";"8";"14"
"04.01.2016 07:35:00";"1";"0";"41";"1,74";"2097152";"191260";"9,12";"0";"9";"40";"8";"13"
"04.01.2016 07:40:00";"1";"0";"42";"1,79";"2097152";"188534";"8,99";"0";"10";"40";"8";"14"
"04.01.2016 07:45:00";"1";"0";"39";"1,67";"2097152";"163368";"7,79";"0";"6";"40";"9";"14"
"04.01.2016 07:50:00";"1";"0";"41";"1,72";"2097152";"150785";"7,19";"1";"10";"40";"8";"13"
"04.01.2016 07:55:00";"1";"0";"45";"1,9";"2097152";"182872";"8,72";"0";"10";"40";"9";"14"
"04.01.2016 08:00:00";"1";"0";"43";"1,84";"2097152";"167562";"7,99";"1";"10";"40";"9";"14"
"04.01.2016 08:05:00";"1";"0";"44";"1,87";"2097152";"181404";"8,65";"1";"13";"40";"8";"13"
"04.01.2016 08:10:00";"1";"0";"42";"1,78";"2097152";"175951";"8,39";"23";"10";"40";"8";"14"
"04.01.2016 08:15:00";"1";"0";"41";"1,73";"2097152";"201117";"9,59";"0";"8";"40";"8";"13"
"04.01.2016 08:20:00";"1";"0";"40";"1,69";"2097152";"150785";"7,19";"0";"7";"40";"8";"14"
"04.01.2016 08:25:00";"1";"0";"42";"1,8";"2097152";"217894";"10,39";"1";"6";"40";"9";"14"
"04.01.2016 08:30:00";"1";"0";"43";"1,82";"2097152";"170289";"8,12";"1";"7";"40";"8";"14"
"04.01.2016 08:35:00";"1";"0";"42";"1,77";"2097152";"171757";"8,19";"0";"8";"40";"8";"13"
"04.01.2016 08:40:00";"1";"0";"42";"1,79";"2097152";"152044";"7,25";"2";"10";"40";"8";"14"
"04.01.2016 08:45:00";"1";"0";"42";"1,8";"2097152";"196923";"9,39";"19";"9";"40";"8";"14"
"04.01.2016 08:50:00";"1";"0";"43";"1,83";"2097152";"213700";"10,19";"0";"10";"40";"8";"14"
"04.01.2016 08:55:00";"1";"0";"44";"1,88";"2097152";"180145";"8,59";"0";"11";"40";"8";"13"
"04.01.2016 09:00:00";"1";"0";"45";"1,9";"2097152";"205311";"9,79";"20";"10";"40";"8";"15"
"04.01.2016 09:05:00";"1";"0";"48";"2,02";"2097152";"226283";"10,79";"45";"12";"40";"8";"13"
"04.01.2016 09:10:00";"1";"0";"46";"1,93";"2097152";"193987";"9,25";"3";"10";"40";"9";"15"
"04.01.2016 09:15:00";"1";"0";"43";"1,82";"2097152";"188534";"8,99";"0";"7";"40";"8";"13"
"04.01.2016 09:20:00";"1";"0";"43";"1,82";"2097152";"142397";"6,79";"0";"7";"40";"8";"14"
"04.01.2016 09:25:00";"1";"0";"46";"1,94";"2097152";"117231";"5,59";"35";"7";"40";"8";"14"
"04.01.2016 09:30:00";"1";"0";"44";"1,86";"2097152";"188534";"8,99";"3";"8";"40";"9";"15"
"04.01.2016 09:35:00";"1";"0";"43";"1,83";"2097152";"142397";"6,79";"0";"8";"40";"8";"14"
"04.01.2016 09:40:00";"1";"0";"45";"1,92";"2097152";"161900";"7,72";"0";"11";"40";"9";"16"
"04.01.2016 09:45:00";"1";"0";"43";"1,84";"2097152";"159174";"7,59";"0";"9";"40";"8";"13"
"04.01.2016 09:50:00";"1";"0";"46";"1,92";"2097152";"182872";"8,72";"0";"8";"40";"8";"15"
"04.01.2016 09:55:00";"1";"0";"47";"1,99";"2097152";"230477";"10,99";"18";"14";"40";"9";"14"
