"Timestamp";"CPU cores";"CPU capacity provisioned [MHZ]";"CPU usage [MHZ]";"CPU usage [%]";"Memory capacity provisioned [KB]";"Memory usage [KB]";"Memory usage [%]";"Disk read throughput [KB/s]";"Disk write throughput [KB/s]";"Disk size [GB]";"Network received throughput [KB/s]";"Network transmitted throughput [KB/s]"
"04.01.2016 00:00:00";"4";"0";"33";"0,36";"16777216";"568748";"3,39";"0";"2";"78";"2";"2"
"04.01.2016 00:05:00";"4";"0";"48";"0,53";"16777216";"657667";"3,92";"0";"19";"78";"2";"2"
"04.01.2016 00:10:00";"4";"0";"36";"0,39";"16777216";"657667";"3,92";"0";"2";"78";"2";"2"
"04.01.2016 00:15:00";"4";"0";"36";"0,4";"16777216";"400975";"2,39";"0";"4";"78";"2";"2"
"04.01.2016 00:20:00";"4";"0";"34";"0,37";"16777216";"266758";"1,59";"0";"3";"78";"2";"2"
"04.01.2016 00:25:00";"4";"0";"35";"0,38";"16777216";"602302";"3,59";"0";"3";"78";"2";"2"
"04.01.2016 00:30:00";"4";"0";"34";"0,37";"16777216";"434530";"2,59";"0";"3";"78";"2";"1"
"04.01.2016 00:35:00";"4";"0";"33";"0,36";"16777216";"837183";"4,99";"0";"4";"78";"2";"2"
"04.01.2016 00:40:00";"4";"0";"34";"0,37";"16777216";"803629";"4,79";"0";"3";"78";"2";"2"
"04.01.2016 00:45:00";"4";"0";"53";"0,58";"16777216";"736520";"4,39";"0";"5";"78";"2";"2"
"04.01.2016 00:50:00";"4";"0";"33";"0,36";"16777216";"803629";"4,79";"0";"3";"78";"2";"2"
"04.01.2016 00:55:00";"4";"0";"33";"0,36";"16777216";"535193";"3,19";"0";"2";"78";"2";"2"
"04.01.2016 01:00:00";"4";"0";"33";"0,36";"16777216";"568748";"3,39";"0";"2";"78";"2";"2"
"04.01.2016 01:05:00";"4";"0";"35";"0,37";"16777216";"736520";"4,39";"0";"4";"78";"2";"2"
"04.01.2016 01:10:00";"4";"0";"32";"0,35";"16777216";"468084";"2,79";"0";"3";"78";"2";"2"
"04.01.2016 01:15:00";"4";"0";"36";"0,39";"16777216";"702965";"4,19";"0";"4";"78";"2";"2"
"04.01.2016 01:20:00";"4";"0";"34";"0,37";"16777216";"367421";"2,19";"0";"3";"78";"2";"2"
"04.01.2016 01:25:00";"4";"0";"32";"0,35";"16777216";"333867";"1,99";"0";"2";"78";"2";"2"
"04.01.2016 01:30:00";"4";"0";"32";"0,35";"16777216";"535193";"3,19";"0";"2";"78";"2";"2"
"04.01.2016 01:35:00";"4";"0";"34";"0,37";"16777216";"266758";"1,59";"0";"3";"78";"2";"2"
"04.01.2016 01:40:00";"4";"0";"34";"0,37";"16777216";"645923";"3,85";"0";"3";"78";"2";"2"
"04.01.2016 01:45:00";"4";"0";"49";"0,54";"16777216";"770074";"4,59";"0";"4";"78";"2";"2"
"04.01.2016 01:50:00";"4";"0";"33";"0,36";"16777216";"837183";"4,99";"0";"3";"78";"2";"2"
"04.01.2016 01:55:00";"4";"0";"32";"0,35";"16777216";"736520";"4,39";"0";"3";"78";"2";"2"
"04.01.2016 02:00:00";"4";"0";"32";"0,35";"16777216";"568748";"3,39";"0";"3";"78";"2";"2"
"04.01.2016 02:05:00";"4";"0";"32";"0,35";"16777216";"468084";"2,79";"0";"3";"78";"2";"2"
"04.01.2016 02:10:00";"4";"0";"33";"0,36";"16777216";"333867";"1,99";"0";"2";"78";"2";"2"
"04.01.2016 02:15:00";"4";"0";"38";"0,41";"16777216";"568748";"3,39";"0";"4";"78";"2";"2"
"04.01.2016 02:20:00";"4";"0";"34";"0,37";"16777216";"702965";"4,19";"0";"4";"78";"2";"2"
"04.01.2016 02:25:00";"4";"0";"35";"0,38";"16777216";"501639";"2,99";"0";"5";"78";"2";"2"
