"Timestamp";"CPU cores";"CPU capacity provisioned [MHZ]";"CPU usage [MHZ]";"CPU usage [%]";"Memory capacity provisioned [KB]";"Memory usage [KB]";"Memory usage [%]";"Disk read throughput [KB/s]";"Disk write throughput [KB/s]";"Disk size [GB]";"Network received throughput [KB/s]";"Network transmitted throughput [KB/s]"
"04.01.2016 00:00:00";"2";"0";"203";"5,66";"8388608";"787690";"9,39";"0";"36";"678";"21";"90"
"04.01.2016 00:05:00";"2";"0";"205";"5,73";"8388608";"1167694";"13,92";"1";"38";"678";"19";"88"
"04.01.2016 00:10:00";"2";"0";"207";"5,78";"8388608";"905131";"10,79";"9";"35";"678";"21";"90"
"04.01.2016 00:15:00";"2";"0";"195";"5,46";"8388608";"899259";"10,72";"0";"39";"678";"19";"87"
"04.01.2016 00:20:00";"2";"0";"199";"5,57";"8388608";"737359";"8,79";"0";"34";"678";"20";"90"
"04.01.2016 00:25:00";"2";"0";"200";"5,59";"8388608";"619918";"7,39";"0";"35";"678";"19";"88"
"04.01.2016 00:30:00";"2";"0";"196";"5,47";"8388608";"960496";"11,45";"0";"34";"678";"20";"90"
"04.01.2016 00:35:00";"2";"0";"1063";"29,63";"8388608";"1648361";"19,65";"24";"295";"678";"147";"264"
"04.01.2016 00:40:00";"2";"0";"283";"7,9";"8388608";"1777546";"21,19";"1";"246";"678";"23";"307"
"04.01.2016 00:45:00";"2";"0";"439";"12,25";"8388608";"1911764";"22,79";"6932";"213";"678";"65";"1942"
"04.01.2016 00:50:00";"2";"0";"199";"5,56";"8388608";"2062759";"24,59";"0";"33";"678";"20";"90"
"04.01.2016 00:55:00";"2";"0";"225";"6,28";"8388608";"1033476";"12,32";"1";"35";"678";"24";"99"
"04.01.2016 01:00:00";"2";"0";"246";"6,85";"8388608";"1228931";"14,65";"1";"36";"678";"30";"114"
"04.01.2016 01:05:00";"2";"0";"203";"5,68";"8388608";"1285135";"15,32";"2";"81";"678";"19";"88"
"04.01.2016 01:10:00";"2";"0";"205";"5,73";"8388608";"871576";"10,39";"1";"36";"678";"21";"90"
"04.01.2016 01:15:00";"2";"0";"190";"5,31";"8388608";"641729";"7,65";"0";"36";"678";"19";"87"
"04.01.2016 01:20:00";"2";"0";"196";"5,46";"8388608";"821245";"9,79";"5";"34";"678";"19";"87"
"04.01.2016 01:25:00";"2";"0";"224";"6,26";"8388608";"854799";"10,19";"54";"122";"678";"21";"91"
"04.01.2016 01:30:00";"2";"0";"199";"5,57";"8388608";"1218026";"14,52";"4";"38";"678";"19";"87"
"04.01.2016 01:35:00";"2";"0";"195";"5,46";"8388608";"821245";"9,79";"0";"42";"678";"21";"90"
"04.01.2016 01:40:00";"2";"0";"202";"5,65";"8388608";"882482";"10,52";"0";"36";"678";"19";"87"
"04.01.2016 01:45:00";"2";"0";"247";"6,9";"8388608";"821245";"9,79";"11";"51";"678";"20";"90"
"04.01.2016 01:50:00";"2";"0";"200";"5,59";"8388608";"943718";"11,25";"0";"35";"678";"19";"87"
"04.01.2016 01:55:00";"2";"0";"215";"6";"8388608";"775946";"9,25";"0";"97";"678";"21";"90"
"04.01.2016 02:00:00";"2";"0";"200";"5,58";"8388608";"737359";"8,79";"1";"36";"678";"19";"87"
